title;price;place a;place b;place c;size;lat;long
Zemun,Retenzija,odličan,dvosoban,CG;600,00;Beograd ;Opština Zemun ;Retenzija ;"60";44.8348792;20.4119009
Karaburma,Ćalije, 2-soban, 50 m2,odmah useljiv;380,00;Beograd ;Opština Palilula ;Ćalije ;"50";44.8068339;20.5168294
Izdaje se salonski stan Skadarlija 90m2;1.200,00;Beograd ;Opština Stari grad ;Skadarlija ;"90";44.8177794;20.4647229
Senjak, 64m2, I, eg, uknj.;900,00;Beograd ;Opština Savski venac ;Senjak ;"64";44.7921816;20.4375457
Izdajem mali stan na Lekinom brdu;220,00;Beograd ;Opština Voždovac ;Lekino brdo ;"18";44.7891937;20.4947692
Stan u kući, bele vode;240,00;Beograd ;Opština Čukarica ;Bele vode ;"32";44.7501553;20.4028275
Vračar, Slavija, , 3.0, 68m2;850,00;Beograd ;Opština Vračar ;Slavija ;"68";44.8027838;20.465944
Karaburma Jednosoban Stara Okretnica;300,00;Beograd ;Opština Palilula ;Karaburma ;"36";44.8172662;20.509558
STAN NA DAN- 4 you 6;39,00;Beograd ;Opština Zvezdara ;Olimp ;"65";null;null
Zemun - Ugrinovacka ID#51161;2.200,00;Beograd ;Opština Zemun ;Gornji grad ;"160";46.2961712;14.8062347
Centar, Obilićev venac, 60m2, renta ID#42485;750,00;Beograd ;Opština Stari grad ;Centar ;"60";34.8325353;-92.1873959
Izdajem nenamešten stan market Sunce Ledine 90m2;400,00;Beograd ;Opština Novi Beograd ;Ledine ;"90";44.8035245;20.3432558
Novi Beograd - Savograd ID#2649778;1.600,00;Beograd ;Opština Novi Beograd ;Blok 21;"95";44.8145051;20.4303868
Lux, nova zgrada, nov namestaj;1.200,00;Beograd ;Opština Vračar ;Crveni krst ;"75";44.795856;20.4882292
- Vozdovac sf 14802;400,00;Beograd ;Opština Voždovac ;Medaković 2;"85";44.7751713;20.4979187
Vlasnik Izdaje stan, top ponuda, dobra lokacija;450,00;Beograd ;Opština Zvezdara ;Bulevar kralja Aleksandra ;"39";44.7882497;20.5167404
Dvosoban stan u Zepteri;1.300,00;Beograd ;Opština Novi Beograd ;Blok 65;"55";44.8126665;20.3980309
Vracar lux 100 kv;1.250,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"100";44.8001747;20.475769
Izdaje se nov useljiv stan na duze vreme;350,00;Beograd ;Opština Novi Beograd ;Ledine ;"41";44.8035245;20.3432558
Vračar, Neimar, , 2.0, 68m2;1.100,00;Beograd ;Opština Vračar ;Neimar ;"68";null;null
Novi Beograd - Arena Blok 29 ID#51207;800,00;Beograd ;Opština Novi Beograd ;Blok 29;"80";44.8157598;20.4171526
Vračar, Kalenić pijaca, , 3.0, 70m2;900,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Stari grad - Centar - 5.0 ID#17244;1.350,00;Beograd ;Opština Stari grad ;Centar ;"135";34.8325353;-92.1873959
Stan, centar izdavanje;430,00;Beograd ;Opština Stari grad ;Bajlonijeva pijaca ;"50";44.81868;20.4671323
Banovo brdo, Požeška, 44m2, renta ID#44026;400,00;Beograd ;Opština Čukarica ;Banovo brdo ;"44";44.7767729;20.4155629
KOmforan u blizini okretnice;450,00;Beograd ;Opština Zvezdara ;Bulevar kralja Aleksandra ;"68";44.7882497;20.5167404
Kozačinskog, Banovo brdo, Čukarica;600,00;Beograd ;Opština Čukarica ;Banovo brdo ;"58";44.7767729;20.4155629
Čubura, Cerska sa dva garažna mesta ID#4508;1.200,00;Beograd ;Opština Vračar ;Čubura ;"72";44.7954768;20.4773131
Vračar, Molerova 95m2 ID#4324;1.600,00;Beograd ;Opština Vračar ;Centar ;"95";34.8325353;-92.1873959
Cvetkova pijaca, Dr Velizara Kosanovića, 70m2 ID#4;650,00;Beograd ;Opština Zvezdara ;Cvetkova pijaca ;"70";44.7929494;20.5037812
Kompletno namesten;500,00;Beograd ;Opština Zvezdara ;Mirijevo ;"44";44.7854051;20.5461547
Stan za izdavanje DR Ivana Ribara ID#205654;600,00;Beograd ;Opština Novi Beograd ;Dr Ivana Ribara ;"76";44.8000403;20.3694329
Karaburma, Ane Frank, 2.0, 53 m2, 1/4, namešten;400,00;Beograd ;Opština Palilula ;Karaburma ;"53";44.8172662;20.509558
Belvil, 3.0, 101m2, prazan ili namešten, garaža i;1.500,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"101";44.8054293;20.407693
Stan na dan;39,00;Beograd ;Opština Zvezdara ;Kluz ;"35";46.7712101;23.6236353
Lux,potpuno opremljen stan na Banjici sa garažom;1.100,00;Beograd ;Opština Voždovac ;Banjica ;"76";44.7621061;20.4683341
Vračar, Crveni krst - Šumatovačka;800,00;Beograd ;Opština Vračar ;Crveni krst ;"46";44.795856;20.4882292
Ekstra stan Zemun Gornjogradska;600,00;Beograd ;Opština Zemun ;Save Kovačevića ;"40";44.793881;20.5275571
Zvezdara, Slavujev venac ID#4323;450,00;Beograd ;Opština Zvezdara ;Slavujev venac ;"37";44.8067637;20.4848587
Stan kod Kuće Cveća;700,00;Beograd ;Opština Savski venac ;Dedinje ;"57";44.77406879999999;20.4560195
Trosoban stan u prizemlju porodicne kuce,Zemun;580,00;Beograd ;Opština Zemun ;Novi grad ;"75";45.0486976;16.3746171
Stan za izdavanje kod Kluza ID#208090;500,00;Beograd ;Opština Zvezdara ;Kluz ;"50";46.7712101;23.6236353
Izdavanje stana Zvezdara ID#205976;550,00;Beograd ;Opština Zvezdara ;Kluz ;"65";46.7712101;23.6236353
Stan za izdavanje kod Fontane ID#215255;500,00;Beograd ;Opština Novi Beograd ;Fontana ;"68";34.0922335;-117.435048
Izdavanje, stan, Sumatovacka, 64m2, ID293;1.500,00;Beograd ;Opština Vračar ;Južni bulevar ;"64";44.793588;20.4809591
Kosančićev venac. renoviran stan idealan za poslov;750,00;Beograd ;Opština Stari grad ;Kosančićev venac ;"65";44.8163355;20.4530116
Dvosoban West 65 lux;1.300,00;Beograd ;Opština Novi Beograd ;Blok 65;"60";44.8126665;20.3980309
Stan na odličnoj lokaciji ID#30087;500,00;Beograd ;Opština Voždovac ;Lekino brdo ;"54";44.7891937;20.4947692
Trosoban stan kraj Beograda na vodi;1.050,00;Beograd ;Opština Savski venac ;Sarajevska ;"80";44.8029445;20.4541963
180m2 - Sindjelićeva, Kalenic pijaca, Vračar, Beog;3.600,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"180";44.8001747;20.475769
85m2 - Kralja Vladimira, Autokomanda, Beograd;700,00;Beograd ;Opština Voždovac ;Autokomanda ;"85";44.7902717;20.46634
2.0 stan na Vračaru, Novopazarska ID#1585;600,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"80";44.8001747;20.475769
Vračar, Pravni fakultet ID#4739;1.350,00;Beograd ;Opština Vračar ;Pravni fakultet ;"70";null;null
90m2 - Vlajkovićeva, Skupština, Stari grad;1.900,00;Beograd ;Opština Stari grad ;Skupština ;"90";44.8115854;20.4658261
100m2 - Branka Krsmanovića, Zvezdara, Djeram pijac;700,00;Beograd ;Opština Zvezdara ;Đeram pijaca ;"100";44.80133319999999;20.4872266
122m2 – Dunavskih virova, Zemun, Beograd;1.100,00;Beograd ;Opština Zemun ;Gornji grad ;"122";46.2961712;14.8062347
159m2 – Milana Rakića, Zvezdara, Lion, Beograd;2.200,00;Beograd ;Opština Zvezdara ;Lion ;"159";null;null
65m2 + 25m2 terasa- Kosančićev venac, Stari grad,;750,00;Beograd ;Opština Stari grad ;Kosančićev venac ;"80";44.8163355;20.4530116
50m2 - Kneza Miloša Residence, Beograd;1.500,00;Beograd ;Opština Savski venac ;Centar ;"50";34.8325353;-92.1873959
Izdajem trosoban stan;800,00;Beograd ;Opština Voždovac ;Kumodraž ;"100";44.73943329999999;20.5098129
Ušuškan i miran stan sa divnom terasom, Makenzijev;800,00;Beograd ;Opština Vračar ;Slavija ;"54";44.8027838;20.465944
Zvezdara, Vukov spomenik 88m2 ID#6545;1.300,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"88";44.8046413;20.4832729
Fontana 4.0, 80 m2;1.200,00;Beograd ;Opština Novi Beograd ;Fontana ;"80";34.0922335;-117.435048
BW - Metropolitan garaža, nov, ID 19148;1.100,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"30";44.80488280000001;20.448043
Odličan 3.0 stan na Karaburmi, izdavanje;600,00;Beograd ;Opština Palilula ;Karaburma ;"65";44.8172662;20.509558
Bežanijska kosa - Bezanijska Kosa 3 ID#51201;800,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 3;"57";44.8200035;20.3796226
Stan sa parkingom za izdavanje, 125m2, ID1616;1.200,00;Beograd ;Opština Čukarica ;Banovo brdo ;"125";44.7767729;20.4155629
Izdavanje, stan, Jurija Gagarina 57m2, ID351;1.100,00;Beograd ;Opština Novi Beograd ;Blok 45 (TC Enjub);"57";44.7983726;20.3743625
Izdavanje, stan, Jurija Gagrina, 57m2, ID345;1.450,00;Beograd ;Opština Novi Beograd ;Blok 28;"57";44.8128631;20.4132254
Izdavanje, stan, BW Aqua, 81m2, ID320;2.000,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"81";44.80488280000001;20.448043
Izdavanje, stan, Majke Angeline, 80m2, ID233;1.200,00;Beograd ;Opština Zvezdara ;Zeleno brdo ;"80";44.7900404;20.5193333
Izdavanje, stan, Voje Radića, 45m2, ID347;750,00;Beograd ;Opština Voždovac ;Jajinci ;"45";44.7422868;20.4838946
Izdavanje, stan, Šabačka, 35m2, ID337;600,00;Beograd ;Opština Zvezdara ;Đeram pijaca ;"35";44.80133319999999;20.4872266
Vračar, Njegoševa, 4.0, 100m2 ID#1853;1.100,00;Beograd ;Opština Vračar ;Krunski venac ;"100";44.80355309999999;20.4714699
1.5 stan na Vračaru, Sinđelićeva ID#1662;500,00;Beograd ;Opština Vračar ;Crveni krst ;"30";44.795856;20.4882292
Pionirski park, Kneza Miloša 100+15;1.500,00;Beograd ;Opština Vračar ;Krunska ;"100";44.8052638;20.4702672
Bulevar kralja Aleksandra Lion 28m2 NIJE AKTIVNO;280,00;Beograd ;Opština Zvezdara ;Bulevar kralja Aleksandra ;"28";44.7882497;20.5167404
Lekino brdo, lux, djakuzi, garaža, ID 19813;1.200,00;Beograd ;Opština Voždovac ;Lekino brdo ;"70";44.7891937;20.4947692
Garsonjera Vozdovac, za 1 zensku osobu;220,00;Beograd ;Opština Voždovac ;Vitanovačka ;"20";44.7781744;20.4774302
Karaburma, Danteova, 38 m2;350,00;Beograd ;Opština Palilula ;Karaburma ;"38";44.8172662;20.509558
Voždovačka crkva, novogradnja, gas, ID 19812;650,00;Beograd ;Opština Voždovac ;Voždovačka crkva ;"54";44.779525;20.4711979
Lux, Banjica, 53m2, Prazan ili polunamešten;800,00;Beograd ;Opština Voždovac ;Trošarina ;"53";44.7612309;20.4827283
Luks 2,0 stan sa garažom, A blok ID 45905;1.100,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"54";44.8061288;20.4015421
Stan za izdavanje, NBG, TC Ušće, 100m2, ID 1506;1.300,00;Beograd ;Opština Novi Beograd ;Ušće ;"100";null;null
Lux, Naselje Stepa, 62m2, Kompletno namešten;800,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"62";44.75355;20.49656
1.5 stan kod Hrama Svetog Save, Novopazarska ID#16;550,00;Beograd ;Opština Vračar ;Hram svetog Save ;"42";44.7981382;20.4690468
Prelep jednosoban stan na Novom Beogradu;650,00;Beograd ;Opština Novi Beograd ;Paviljoni ;"33";44.8333519;20.4060828
Skadarlija,Despota Stefana,odličan PP ID#89689;1.350,00;Beograd ;Opština Stari grad ;Centar ;"135";34.8325353;-92.1873959
Arena, novogradnja, odličan, ID 4261;500,00;Beograd ;Opština Novi Beograd ;Blok 28;"30";44.8128631;20.4132254
Metropol, Kneginje Zorke, 51m2 ID#4316;850,00;Beograd ;Opština Vračar ;Pravni fakultet ;"51";null;null
Vračar, Gospodara Vučića, garaža (ID: 785) ID#785;1.000,00;Beograd ;Opština Vračar ;Južni bulevar ;"78";44.793588;20.4809591
Koste Jovanovića, luks, 60m2;900,00;Beograd ;Opština Voždovac ;FON - Bilećka ;"60";44.7677617;20.4786785
Voždovac,38m2,II/V;450,00;Beograd ;Opština Voždovac ;Dušanovac ;"38";44.7817724;20.4820974
Centar, Vladetina;460,00;Beograd ;Opština Palilula ;Centar ;"58";34.8325353;-92.1873959
Beograd, Crveni krst, Stan, 2.5, 72m2;1.400,00;Beograd ;Opština Vračar ;Crveni krst ;"72";44.795856;20.4882292
Dedinje - Beli dvor - za poslovni prostor;1.100,00;Beograd ;Opština Savski venac ;Dedinje ;"117";44.77406879999999;20.4560195
Centar, odličan jednosoban namešten;460,00;Beograd ;Opština Stari grad ;Zeleni venac ;"35";44.8120378;20.4582228
Stan sa pogledom;550,00;Beograd ;Opština Palilula ;Profesorska kolonija ;"33";44.8148751;20.4802817
Medaković dupleks 120m2 Novo;1.000,00;Beograd ;Opština Voždovac ;Medaković 1;"120";44.7757766;20.505115
Beograd na vodi, zgrada Metropolitan, 70m2;1.850,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70,36";44.80488280000001;20.448043
Stan za izdavanje Dorćol, 130m2, ID 1640;1.200,00;Beograd ;Opština Stari grad ;Dorćol ;"130";44.8252158;20.460523
Lazarevački drum, Čukarička Padina, Čukarica;400,00;Beograd ;Opština Čukarica ;Čukarička padina ;"40";44.7791826;20.4058581
Odličan stan, garaža, Dorćol ID 4149;1.800,00;Beograd ;Opština Stari grad ;Dorćol ;"120";44.8252158;20.460523
Namešten stan stambeno-poslovnog kompleksa Belvil;900,00;Beograd ;Opština Novi Beograd ;Blok 67 (Belvil);"68";44.8054293;20.407693
Miljakovac Borska 39 m2 preporuka;250,00;Beograd ;Opština Rakovica ;Miljakovac ;"39";44.7470721;20.4518071
Izdaje se 2.5-65kv,nov,namesten;1.000,00;Beograd ;Opština Vračar ;Crveni krst ;"65";44.795856;20.4882292
Blok 21, 1.0 namešten,uključeni troškovi ID#3075;700,00;Beograd ;Opština Novi Beograd ;Blok 21;"36";44.8145051;20.4303868
Hotel M, 4.0 namešten ID#15735;1.650,00;Beograd ;Opština Voždovac ;Banjica ;"131";44.7621061;20.4683341
Dedinje - Partizanov stadion, 111m2 ID#1831;1.400,00;Beograd ;Opština Savski venac ;Dedinje ;"111";44.77406879999999;20.4560195
Izdaje se stan 56 m2 sa garažom , Braće Jerkovic;700,00;Beograd ;Opština Voždovac ;Braće Jerković ;"56";44.7705535;20.4943111
Lux Zvezdara 45 m2;750,00;Beograd ;Opština Zvezdara ;Cvetkova pijaca ;"45";44.7929494;20.5037812
Cerak Vinigradski venaç 60m2;450,00;Beograd ;Opština Čukarica ;Cerak ;"60";44.7520867;20.4184067
Ljube Kovačevica, Dušavovac, Voždovac;800,00;Beograd ;Opština Voždovac ;Dušanovac ;"68";44.7817724;20.4820974
Cvetni trg, Svetozara Markovica, 3.5, 122.80 m2;2.000,00;Beograd ;Opština Vračar ;Crveni krst ;"122,80";44.795856;20.4882292
Odličan nov 2.0 stan od 53m2, Bw Aria;1.400,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"53";44.80488280000001;20.448043
Cvetni trg, novogradnja sa garažom;1.500,00;Beograd ;Opština Vračar ;Cvetni trg ;"77";44.8056269;20.4653886
Blok 70, Gandijeva, Savski kej, izdavanje 70m2;1.000,00;Beograd ;Opština Novi Beograd ;Blok 70 (kineski tržni centar);"70";44.80285809999999;20.3931315
Stan pogodan za poslovni prostor,VPR,2.0,+garaža;550,00;Beograd ;Opština Zemun ;Save Kovačevića ;"83";44.793881;20.5275571
Garsonjera Mali Mokri Lug;160,00;Beograd ;Opština Zvezdara ;Mali Mokri Lug ;"32";44.7744443;20.53607
Stan Ledine-Surcin 30m2 - novo, Beograd, novo;350,00;Beograd ;Opština Novi Beograd ;Ledine ;"30";44.8035245;20.3432558
Beograd, Terazije, Stan, 2.0, 60m2;1.000,00;Beograd ;Opština Stari grad ;Terazije ;"60";44.8126696;20.4612717
Novi Beograd - Arena Blok 29 ID#2551196;800,00;Beograd ;Opština Novi Beograd ;Blok 29;"70";44.8157598;20.4171526
Kalenić pijaca, renoviran, funkcionalan, ID 19808;900,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Kalenić pijaca, 2.0 namešten ID#15337;550,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"45";44.8001747;20.475769
Kalenić pijaca, 3 spavaće sobe,2 kupatila,namešten;1.500,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"117";44.8001747;20.475769
BW Lux 2.0-55kv,nov,garaza;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"55";44.80488280000001;20.448043
4.0 useljiv stan;500,00;Beograd ;Opština Rakovica ;Stari Košutnjak ;"140";44.7570589;20.4457953
Trosoban, Lux, Beograd na vodi sa garazom;1.450,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
Terazije, lux, velika terasa, 2 garažna mesta;2.500,00;Beograd ;Opština Stari grad ;Terazije ;"114";44.8126696;20.4612717
Blok 61, novogradnja, odličan, ID 19806;700,00;Beograd ;Opština Novi Beograd ;Blok 61;"57";44.8033864;20.3699008
Nameštena garsonjera;300,00;Beograd ;Opština Palilula ;Karaburma ;"30";44.8172662;20.509558
Savski venac, Beograd na vodi, Bulevar Vudroa Vils;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"51";44.80488280000001;20.448043
Jedinstven stan u samom srcu Beograda;2.600,00;Beograd ;Opština Vračar ;Hram svetog Save ;"143";44.7981382;20.4690468
Izdaje se luksuzan stan u srcu Vračara;1.700,00;Beograd ;Opština Vračar ;Hram svetog Save ;"60";44.7981382;20.4690468
Stan na dan-Palilula;25,00;Beograd ;Opština Palilula ;Krnjača ;"30";44.8475573;20.5185941
Lux stan kod Arene, 174m2, 6.0;2.350,00;Beograd ;Opština Novi Beograd ;Arena ;"174";null;null
Salonac preko puta Parka Avijatičara ID#1149;1.100,00;Beograd ;Opština Zemun ;Centar ;"65";34.8325353;-92.1873959
Centar - Svetozara Markovića, salonac za poslovni;1.000,00;Beograd ;Opština Vračar ;Centar ;"52";34.8325353;-92.1873959
Lux renovirana garsonjera na N. Beogradu - vlasnik;590,00;Beograd ;Opština Novi Beograd ;Paviljoni ;"3.333";44.8333519;20.4060828
Lux apartman 2.0-52kv,stan na dan,garaza;60,00;Beograd ;Opština Vračar ;Čubura ;"52";44.7954768;20.4773131
Bajloni, Budimska, 200m2 ID#4064;1.600,00;Beograd ;Opština Stari grad ;Bajlonijeva pijaca ;"200";44.81868;20.4671323
Beograd, Blok 65, Stan, 2.0, 55m2;1.500,00;Beograd ;Opština Novi Beograd ;Blok 65;"55";44.8126665;20.3980309
1.0 Stari Merkator;600,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"43";44.8280022;20.4125119
Vidikovac, Vidikovački venac;450,00;Beograd ;Opština Rakovica ;Vidikovac ;"68";44.7383997;20.4205895
Lux / 2.0 / novogradnja / 2 parkinga - Beli dvor;800,00;Beograd ;Opština Savski venac ;Dedinje ;"64";44.77406879999999;20.4560195
Predivan stan - Vojislava Ilića;2.500,00;Beograd ;Opština Zvezdara ;Lipov lad ;"107";44.7953694;20.4940689
Savski venac, Centar - Kneza Miloša, 80m2;1.200,00;Beograd ;Opština Savski venac ;Centar ;"80";34.8325353;-92.1873959
Novi Beograd, Blok 33 - Bulevar Arsenija Čarnojevi;800,00;Beograd ;Opština Novi Beograd ;Blok 33;"92";44.8205858;20.4074632
Stari Cerak, 0.5;170,00;Beograd ;Opština Čukarica ;Cerak ;"25";44.7520867;20.4184067
Bežanijska kosa, Marka Pola, 94m2 ID#4313;1.200,00;Beograd ;Opština Novi Beograd ;Bežanijska kosa 2;"94";44.8189019;20.3858748
Čubura, 3.0 namešten,useljiv ID#2314;850,00;Beograd ;Opština Vračar ;Čubura ;"68";44.7954768;20.4773131
RTV Pink, 4.0 lux kuća ID#2318;2.500,00;Beograd ;Opština Savski venac ;Dedinje ;"105";44.77406879999999;20.4560195
Hram, 2.5 lux pet friendly ID#2328;700,00;Beograd ;Opština Vračar ;Hram svetog Save ;"70";44.7981382;20.4690468
Dorćol gornji, 2.0 salonski ID#2330;700,00;Beograd ;Opština Stari grad ;Dorćol ;"50";44.8252158;20.460523
Stepa Stepanović, 2.0 nov namešten ID#2427;450,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"40";44.75355;20.49656
Slavija, 3.0 namešten ID#2429;1.000,00;Beograd ;Opština Vračar ;Slavija ;"78";44.8027838;20.465944
Medaković, 2.0 lep namešten ID#2435;400,00;Beograd ;Opština Voždovac ;Medaković 1;"35";44.7757766;20.505115
Senjak, 3.0 namešten, pet friendly ID#2436;950,00;Beograd ;Opština Savski venac ;Senjak ;"70";44.7921816;20.4375457
West Tower, 3.0 namešten,garaža ID#2443;3.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"100";44.8126665;20.3980309
Centar, 1.0 pp ili stanovanje ID#2448;700,00;Beograd ;Opština Stari grad ;Centar ;"30";34.8325353;-92.1873959
Vukov spomenik,2.0 lep namešten ID#2449;620,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"48";44.8046413;20.4832729
Kej, 3.0 pp/stanovanje,pet friendly ID#2451;900,00;Beograd ;Opština Zemun ;Kej ;"82";null;null
Vračar, Kalenić pijaca, Novopazarska 70m2, 3.0 ID#;700,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"70";44.8001747;20.475769
Novogradnja, Petica, 3.0, garažno mesto, blok 63;1.200,00;Beograd ;Opština Novi Beograd ;Blok 63;"87";44.805903;20.3823845
Vračar, novogradnja, garaža, ID 19480;900,00;Beograd ;Opština Vračar ;Južni bulevar ;"68";44.793588;20.4809591
Unikatan, lux stan, Vračar ID 3129;1.500,00;Beograd ;Opština Vračar ;Neimar ;"80";null;null
Dorćol 2.5, c/g, t/v , 2 lifta, vlasnik, dogovor;620,00;Beograd ;Opština Stari grad ;Dorćol ;"57";44.8252158;20.460523
Savski venac, renoviran, odličan, ID 14958;1.100,00;Beograd ;Opština Savski venac ;Ekonomski fakultet ;"90";null;null
Stari Merkator, renoviran, lep, ID 19810;900,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"52";44.8280022;20.4125119
Petlovo brdo, Tuzlanska;700,00;Beograd ;Opština Rakovica ;Petlovo brdo ;"60";44.7220194;20.4242951
West 65- Tower;3.000,00;Beograd ;Opština Novi Beograd ;Blok 65;"110";44.8126665;20.3980309
Karaburma, Juhorska, 1.5, 42, namešten;350,00;Beograd ;Opština Palilula ;Karaburma ;"42";44.8172662;20.509558
Nov neuseljavan 4.0 stan;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"98";44.80488280000001;20.448043
Lux 2.0, BW Verde ID#1474;1.350,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"54,37";44.80488280000001;20.448043
Lux 2.0 stan, BW Verde ID#1473;1.300,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"53,74";44.80488280000001;20.448043
Novogradnja, A blok, 4.0 sa garažnim mestom ID#147;1.300,00;Beograd ;Opština Novi Beograd ;Blok 67a (A blok);"112";44.8061288;20.4015421
6.0 stan za potrebe poslovnog prostora u centru gr;4.800,00;Beograd ;Opština Savski venac ;Centar ;"221";34.8325353;-92.1873959
2.0 stan u prizemlju dvorišne zgrade na Vračaru ID;700,00;Beograd ;Opština Vračar ;Neimar ;"75";null;null
BW - Simfonija 1, neuseljavan, lux, garaža,ID19580;2.000,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"90";44.80488280000001;20.448043
1.5 stan, Savada 3 ID#40052;700,00;Beograd ;Opština Novi Beograd ;Tošin bunar ;"45";44.8174406;20.3948763
Zemun, Sava Kovačević, Gornjogradska, 89m2;1.000,00;Beograd ;Opština Zemun ;Save Kovačevića ;"89";44.793881;20.5275571
Zemun - Kej ID#49299;450,00;Beograd ;Opština Zemun ;Karađorđev trg ;"50";44.837006;20.4174505
Novi Beograd - Sun City Blok 63 ID#2451672;550,00;Beograd ;Opština Novi Beograd ;Blok 63;"31";44.805903;20.3823845
Zemun - Gornji Grad ID#2451673;400,00;Beograd ;Opština Zemun ;Cara Dušana ;"40";44.822642;20.4614542
- Vračar sf 15004;1.500,00;Beograd ;Opština Vračar ;Južni bulevar ;"100";44.793588;20.4809591
- Vračar sf 15002;1.100,00;Beograd ;Opština Vračar ;Hram svetog Save ;"68";44.7981382;20.4690468
Trosarina 47m2 2,0sob 5/7, namešteten, novo, lux,;500,00;Beograd ;Opština Voždovac ;Trošarina ;"47";44.7612309;20.4827283
Polunamešten jednosoban 43m2 kod Starog Merkatora;600,00;Beograd ;Opština Novi Beograd ;Stari Merkator ;"43";44.8280022;20.4125119
Blok 61-2.5 stan;500,00;Beograd ;Opština Novi Beograd ;Blok 61;"83";44.8033864;20.3699008
BW - Metropolitan, lux, nov, garaža, ID 19197;1.500,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"53";44.80488280000001;20.448043
BW - Simfonija 1, neuseljavan, garaža, ID 19575;1.450,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"70";44.80488280000001;20.448043
+Voždovac sf 15010;550,00;Beograd ;Opština Voždovac ;Dušanovac ;"50";44.7817724;20.4820974
Vlasnik - Bulevar Despota Stefana, 3.0, 65m2;750,00;Beograd ;Opština Palilula ;Bulevar despota Stefana ;"65";44.8172865;20.4790816
Moderan stan za izdavanje - Beograd na vodi;1.800,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"93";44.80488280000001;20.448043
Vracar, Hram, 70m2, 3.0, terasa, pet friendly;850,00;Beograd ;Opština Vračar ;Hram svetog Save ;"70";44.7981382;20.4690468
Stepa Stepanović, novogradnja, ID 10677;600,00;Beograd ;Opština Voždovac ;Naselje Stepa Stepanović ;"63";44.75355;20.49656
Rakovica, Resnik, 3.0, 75m2;400,00;Beograd ;Opština Rakovica ;Resnik ;"75";44.7108421;20.458374
Stan na dan, Beograd, Rakovica, Kneževačka 16 b;25,00;Beograd ;Opština Rakovica ;Kneževac ;"40";44.7318473;20.4298488
Lux stan, 65m2+garaža, BW Arcadia, 2.0;1.400,00;Beograd ;Opština Savski venac ;Beograd na vodi ;"65";44.80488280000001;20.448043
Izdajem lep, svetao 1,5 stan u Malom mokrom lugu;300,00;Beograd ;Opština Zvezdara ;Mali Mokri Lug ;"45";44.7744443;20.53607
2.0 namešten stan ID#40018;600,00;Beograd ;Opština Novi Beograd ;Blok 45 (TC Enjub);"60";44.7983726;20.3743625
1.0 stan kod Fontane;500,00;Beograd ;Opština Novi Beograd ;Fontana ;"31";34.0922335;-117.435048
Izdajem jednosoban stan;350,00;Beograd ;Opština Voždovac ;FON - Bilećka ;"35";44.7677617;20.4786785
Banovo brdo nov komforan stan;500,00;Beograd ;Opština Čukarica ;Banovo brdo ;"70";44.7767729;20.4155629
Namešten stan kod Vukovog spomenika;550,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"47";44.8046413;20.4832729
Vračar, beli karton;550,00;Beograd ;Opština Vračar ;Kalenić pijaca ;"42";44.8001747;20.475769
Palmotićeva ulica;500,00;Beograd ;Opština Stari grad ;Centar ;"51";34.8325353;-92.1873959
Centar Zemuna, pet friendly, beli karton;400,00;Beograd ;Opština Zemun ;Centar ;"60";34.8325353;-92.1873959
Издавање аренда квартиры Земун;630,00;Beograd ;Opština Zemun ;Save Kovačevića ;"50";44.793881;20.5275571
Zvezdara centar, namešten stan 75m2;800,00;Beograd ;Opština Zvezdara ;Vukov Spomenik ;"75";44.8046413;20.4832729
