Country,City,Municipali,District,Street,Price,Qm2,struktura,result_num,osm_id,display_na,category,type,latlong,label,label_1,label_2
Serbia,Belgrade,Opstina Vracar,Pravni fakultet,Svetozara Markovica,"125","42",15 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Metohijska 25,"170","18",05 Broj soba,"0","4024065507","25, Метохијска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",place,house,"44.7933491,20.4930319",,,
Serbia,Belgrade,Opstina Vracar,Krunska,KRUNSKA,"200","19",05 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,sumatovacka,"200","21",10 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Krunska 54,"200","22",05 Broj soba,"0","3984711453","54, Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",place,house,"44.8046751,20.4704731",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Milesevska,"200","25",05 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Milesevska,"200","25",10 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Ivana Djaje,"200","28",10 Broj soba,"0","23298018","Ивана Ђаје, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7989232,20.4746333",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Metohijska,"200","31",10 Broj soba,"0","840265692","Метохијска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7940965,20.490099",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Grcica Milenka 1,"200","43",10 Broj soba,"0","397704505","1, Грчића Миленка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",building,apartments,"44.7948172,20.490506201138693",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Grcica Milenka,"200","44",10 Broj soba,"0","39998802","Грчића Миленка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7918714,20.4899776",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Resavska,"200","45",15 Broj soba,"0","545718479","Ресавска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8095077,20.4678513",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"220","36",15 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"220","36",15 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Svetozara Markovica,"220","40",15 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Svetozara Markovica,"220","40",15 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Bulevar Oslobodjenja,"220","41",10 Broj soba,"0","676355525","Булевар ослобођења, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8005576,20.4659949",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"240","40",15 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kneginje Zorke,"250","22",10 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Grahovska,"250","25",05 Broj soba,"0","36948412","Граховска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7948754,20.4787128",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Prote Mateje,"250","25",20 Broj soba,"0","673405849","Проте Матеје, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8050441,20.4704298",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Prote Mateje,"250","25",20 Broj soba,"0","673405849","Проте Матеје, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8050441,20.4704298",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Krunska,"250","29",10 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Neimar,Milorada Mitrovica,"250","30",10 Broj soba,"0","23073301","Милорада Митровића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7935166,20.4747123",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Internacionalnih brigada,"250","34",10 Broj soba,"0","12528320","Интернационалних бригада, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7947809,20.4755028",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Kursulina,"250","35",10 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Makenzijeva,"250","38",10 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kursulina,"250","40",20 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Karadjordjev park,Rudnicka,"250","42",10 Broj soba,"0","23298059","Рудничка, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,living_street,"44.7924537,20.4687657",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica,"250","44",10 Broj soba,"0","677111544","Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7940136,20.4935557",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica 34,"250","45",15 Broj soba,"0","4024065496","34, Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",place,house,"44.7932183,20.4950332",,,
Serbia,Belgrade,Opstina Vracar,Gospodara Vucica,Generala Horvatovica br10,"250","46",15 Broj soba,"0","814613750","Генерала Хорватовића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7924985,20.4857717",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,novopazarska,"250","57",20 Broj soba,"0","23298029","Новопазарска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7985754,20.4765656",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,novopazarska,"250","57",20 Broj soba,"0","23298029","Новопазарска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7985754,20.4765656",,,
Serbia,Belgrade,Opstina Vracar,Bulevar kralja Aleksandra,Molerova,"260","29",05 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Bulevar kralja Aleksandra,Bulevar kralja Aleksandra,"270","20",05 Broj soba,"0","676603333","Булевар краља Александра, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8077101,20.4706926",,,
Serbia,Belgrade,Opstina Vracar,cubura,Vukice Mitrovic,"270","30",10 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"270","35",10 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Prote Mateje,"270","42",20 Broj soba,"0","673405849","Проте Матеје, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8050441,20.4704298",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sumatovacka,"280","32",10 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sUMATOVAcKA,"280","38",05 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Internacionalnih brigada 4,"280","60",20 Broj soba,"0","4007040689","4, Интернационалних бригада, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",place,house,"44.7953037,20.467051",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica,"300","26",05 Broj soba,"0","677111544","Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7940136,20.4935557",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Beogradska,"300","30",10 Broj soba,"0","676861481","Београдска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8029772,20.4664756",,,
Serbia,Belgrade,Opstina Vracar,Beogradska,Beogradska,"300","30",15 Broj soba,"0","676861481","Београдска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8029772,20.4664756",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Bulevar Kralja Aleksandra,"300","30",10 Broj soba,"0","676603333","Булевар краља Александра, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8077101,20.4706926",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,sumatovacka,"300","32",10 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Krunska,"300","32",10 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"300","32",10 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Beogradska,"300","35",15 Broj soba,"0","676861481","Београдска, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8029772,20.4664756",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Novopazarska,"300","38",15 Broj soba,"0","23298029","Новопазарска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7985754,20.4765656",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kneginje Zorke,"300","40",10 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Kneginje Zorke,"300","40",10 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Kursulina,"300","40",15 Broj soba,"0","36948675","Курсулина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.8006864,20.4739103",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Maksima Gorkog,"300","40",20 Broj soba,"0","680381440","Максима Горког, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7932732,20.4782671",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Smiljaniceva,"300","40",20 Broj soba,"0","23078896","Смиљанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8026925,20.4704864",,,
Serbia,Belgrade,Opstina Vracar,Slavija,SMILJANIcEVA,"300","40",20 Broj soba,"0","23078896","Смиљанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8026925,20.4704864",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Vojislava Ilica,"300","40",10 Broj soba,"0","677111544","Војислава Илића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7940136,20.4935557",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Molerova,"300","41",10 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
Serbia,Belgrade,Opstina Vracar,Bulevar kralja Aleksandra,kod Vuka,"300","42",15 Broj soba,"0","7821356922","Вуков споменик, Рузвелтова, МЗ Ташмајдан, Београд (Палилула), Градска општина Палилула, Београд, Град Београд, Централна Србија, 11060, Србија",railway,station,"44.8051519,20.4776373",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Trnska 7,"300","44",20 Broj soba,"0","395620046","7, Трнска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",building,apartments,"44.802088350000005,20.476345738506375",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Brane Crncevica,"300","45",20 Broj soba,"0","382477819","Бране Црнчевића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7992836,20.4684579",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni Bulevar,"300","45",20 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni bulevar,"300","45",15 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni bulevar,"300","45",15 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni bulevar,"300","45",15 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni Bulevar,"300","45",20 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Knjeginje Zorke,"300","45",15 Broj soba,"0","676383993","Кнегиње Зорке, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,tertiary,"44.802248,20.4712022",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Patrijarha Varnave,"300","46",15 Broj soba,"0","12528325","Патријарха Варнаве, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7971553,20.4721587",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,gruzanska,"300","50",20 Broj soba,"0","265430719","Гружанска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7968881,20.487047",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Golubacka,"300","60",20 Broj soba,"0","33454684","Голубачка, МЗ Смедеревски Ђерам, Београд (Звездара), Градска општина Звездара, Београд, Град Београд, Централна Србија, 11050, Србија",highway,residential,"44.7972167,20.4880304",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni bulevar,"320","43",10 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Juzni bulevar,Juzni Bulevar,"320","43",15 Broj soba,"0","675212863","Јужни булевар, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7931944,20.4850917",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Lamartinova,"320","50",15 Broj soba,"0","12528327","Ламартинова, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7937547,20.4691887",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Vukice Mitrovic,"320","68",30 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,cubura,Vukice Mitrovic,"320","68",30 Broj soba,"0","24415072","Вукице Митровић, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.797635,20.4808598",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Makenzijeva,"330","38",10 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Hadzi Melentijeva,"330","43",15 Broj soba,"0","195576482","Хаџи-Мелентијева, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7941809,20.4709961",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,MILEsEVSKA,"350","32",15 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska 4,"350","32",15 Broj soba,"0","396057877","4, Милешевска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",building,apartments,"44.80126415,20.47618581173468",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Svetozara Markovica,"350","32",10 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Cvetni trg,Svetozara Markovica,"350","32",10 Broj soba,"0","5210158","Светозара Марковића, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8083054,20.4695537",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Milesevska,"350","35",15 Broj soba,"0","199914574","Милешевска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7975905,20.4869497",,,
Serbia,Belgrade,Opstina Vracar,Krunska,krunska,"350","36",15 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Neimar,MIHAILA GAVRILOVIcA,"350","40",10 Broj soba,"0","675320053","Михаила Гавриловића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7930768,20.4723056",,,
Serbia,Belgrade,Opstina Vracar,Neimar,Mihaila Gavrilovica 6,"350","40",10 Broj soba,"0","3992720941","6, Михаила Гавриловића, Неимар, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",place,house,"44.7928521,20.4727234",,,
Serbia,Belgrade,Opstina Vracar,cubura,cernisevskog,"350","41",20 Broj soba,"0","23298057","Чернишевског, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7967005,20.4771559",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Branka Krsmanovica,"350","42",20 Broj soba,"0","677728173","Бранка Крсмановића, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,tertiary,"44.7976645,20.4873157",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,Kralja Milana,"350","42",10 Broj soba,"0","355758659","Краља Милана, Београд (Врачар), Београд (Стари град), Београд, Градска општина Стари град, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8075185,20.4639781",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Makenzijeva,"350","42",15 Broj soba,"0","675516942","Макензијева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.7977454,20.4741467",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Sindjeliceva,"350","43",15 Broj soba,"0","676602677","Синђелићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8033714,20.47994",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,kataniceva,"350","45",15 Broj soba,"0","9473979","Катанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7993622,20.4699663",,,
Serbia,Belgrade,Opstina Vracar,Hram svetog Save,KATANIcEVA,"350","45",15 Broj soba,"0","9473979","Катанићева, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.7993622,20.4699663",,,
Serbia,Belgrade,Opstina Vracar,Slavija,Prote Mateje,"350","45",20 Broj soba,"0","673405849","Проте Матеје, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8050441,20.4704298",,,
Serbia,Belgrade,Opstina Vracar,Neimar,sumatovacka,"350","50",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,sUMATOVAcKA,"350","50",20 Broj soba,"0","36948414","Шуматовачка, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7929581,20.4869536",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Baba Visnjina,"350","50",20 Broj soba,"0","897589548","Баба Вишњина, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8020224,20.4749082",,,
Serbia,Belgrade,Opstina Vracar,Krunska,Krunska,"350","50",20 Broj soba,"0","56693672","Крунска, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,secondary,"44.8015667,20.4753787",,,
Serbia,Belgrade,Opstina Vracar,Crveni krst,Gruzanska,"350","52",20 Broj soba,"0","265430719","Гружанска, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,residential,"44.7968881,20.487047",,,
Serbia,Belgrade,Opstina Vracar,Kalenic pijaca,Njegoseva,"350","52",20 Broj soba,"0","195576435","Његошева, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8053466,20.4661102",,,
Serbia,Belgrade,Opstina Vracar,cubura,Cara Nikolaja II,"350","56",20 Broj soba,"0","693301033","Цара Николаја Другог, Црвени крст, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11118, Србија",highway,secondary,"44.7980335,20.4810229",,,
Serbia,Belgrade,Opstina Vracar,SC Vracar,Molerova,"350","65",20 Broj soba,"0","666285128","Молерова, Чубура, Београд (Врачар), Градска општина Врачар, Београд, Град Београд, Централна Србија, 11000, Србија",highway,residential,"44.8012673,20.4714097",,,
